date,property_id,surface_m2,bedrooms,location_score,listing_price,is_booked
2022-01-12,PROP_012,54,2,8.8,141,0
2022-01-12,PROP_013,116,4,6.2,334,0
2022-01-12,PROP_014,28,1,9.6,77,1
2022-01-12,PROP_015,91,3,8.3,249,0
2022-01-12,PROP_016,29,1,8,84,0
2022-01-12,PROP_017,75,2,8,202,0
2022-01-12,PROP_018,105,4,8.3,266,0
2022-01-12,PROP_019,80,3,9.8,195,0
2022-01-12,PROP_020,71,2,7.3,202,0
2022-01-12,PROP_021,55,2,9.1,139,1
2022-01-12,PROP_022,45,1,6.3,119,0
2022-01-12,PROP_023,104,4,8.3,276,1
2022-01-12,PROP_024,47,2,7.2,120,1
2022-01-12,PROP_025,32,1,6.6,92,0
2022-01-12,PROP_026,52,2,6.2,146,1
2022-01-12,PROP_027,100,3,7.9,228,1
2022-01-12,PROP_028,29,1,7.6,81,0
2022-01-12,PROP_029,113,4,7.2,299,0
2022-01-12,PROP_030,29,1,10,74,1
2022-01-12,PROP_031,117,4,9.5,327,1
2022-01-12,PROP_032,119,4,7,285,0
2022-01-12,PROP_033,26,1,6.5,84,0
2022-01-12,PROP_034,70,2,8.5,184,1
2022-01-12,PROP_035,65,2,6.6,166,0
2022-01-12,PROP_036,21,1,6.8,57,1
2022-01-12,PROP_037,68,2,7.6,190,0
2022-01-12,PROP_038,53,2,9.1,152,0
2022-01-12,PROP_039,103,4,6.1,296,0
2022-01-12,PROP_040,96,3,9.3,268,0
2022-01-12,PROP_041,113,4,6.7,304,1
2022-01-12,PROP_042,85,3,9.8,215,0
2022-01-12,PROP_043,95,3,9.4,235,0
2022-01-12,PROP_044,30,1,7.5,80,0
2022-01-12,PROP_045,33,1,6.4,91,1
2022-01-12,PROP_046,56,2,8.7,128,0
2022-01-12,PROP_047,45,1,8.3,112,0
2022-01-12,PROP_048,110,4,6.5,281,1
2022-01-12,PROP_049,20,1,8.8,58,1
2022-01-12,PROP_050,89,3,9.3,226,1
2022-01-13,PROP_001,47,2,8,134,0
2022-01-13,PROP_002,22,1,7.6,65,1
2022-01-13,PROP_003,115,4,7.9,282,0
2022-01-13,PROP_004,72,2,7.7,200,1
2022-01-13,PROP_005,26,1,9.2,81,0
2022-01-13,PROP_006,101,4,9.1,284,0
2022-01-13,PROP_007,117,4,6.6,272,0
2022-01-13,PROP_008,64,2,9.5,177,0
2022-01-13,PROP_009,43,1,9.9,113,1
2022-01-13,PROP_010,39,1,9.8,113,0
2022-01-13,PROP_011,102,4,7.8,268,1
2022-01-13,PROP_012,54,2,8.8,149,0
2022-01-13,PROP_013,116,4,6.2,285,1
2022-01-13,PROP_014,28,1,9.6,64,1
2022-01-13,PROP_015,91,3,8.3,235,1
2022-01-13,PROP_016,29,1,8,90,0
2022-01-13,PROP_017,75,2,8,184,1
2022-01-13,PROP_018,105,4,8.3,278,1
2022-01-13,PROP_019,80,3,9.8,200,0
2022-01-13,PROP_020,71,2,7.3,193,1
2022-01-13,PROP_021,55,2,9.1,149,0
2022-01-13,PROP_022,45,1,6.3,104,0
2022-01-13,PROP_023,104,4,8.3,282,1
2022-01-13,PROP_024,47,2,7.2,135,0
2022-01-13,PROP_025,32,1,6.6,101,0
2022-01-13,PROP_026,52,2,6.2,131,0
2022-01-13,PROP_027,100,3,7.9,254,0
2022-01-13,PROP_028,29,1,7.6,74,0
2022-01-13,PROP_029,113,4,7.2,313,0
2022-01-13,PROP_030,29,1,10,78,0
2022-01-13,PROP_031,117,4,9.5,320,0
2022-01-13,PROP_032,119,4,7,284,0
2022-01-13,PROP_033,26,1,6.5,86,0
2022-01-13,PROP_034,70,2,8.5,193,0
2022-01-13,PROP_035,65,2,6.6,182,0
2022-01-13,PROP_036,21,1,6.8,68,0
2022-01-13,PROP_037,68,2,7.6,191,1
2022-01-13,PROP_038,53,2,9.1,132,1
2022-01-13,PROP_039,103,4,6.1,285,0
2022-01-13,PROP_040,96,3,9.3,264,1
2022-01-13,PROP_041,113,4,6.7,295,0
2022-01-13,PROP_042,85,3,9.8,234,0
2022-01-13,PROP_043,95,3,9.4,268,0
2022-01-13,PROP_044,30,1,7.5,74,0
2022-01-13,PROP_045,33,1,6.4,86,1
2022-01-13,PROP_046,56,2,8.7,139,1
2022-01-13,PROP_047,45,1,8.3,133,0
2022-01-13,PROP_048,110,4,6.5,294,0
2022-01-13,PROP_049,20,1,8.8,54,1
2022-01-13,PROP_050,89,3,9.3,245,0
2022-01-14,PROP_001,47,2,8,149,0
2022-01-14,PROP_002,22,1,7.6,71,1
2022-01-14,PROP_003,115,4,7.9,342,0
2022-01-14,PROP_004,72,2,7.7,214,0
2022-01-14,PROP_005,26,1,9.2,100,0
2022-01-14,PROP_006,101,4,9.1,287,1
2022-01-14,PROP_007,117,4,6.6,381,0
2022-01-14,PROP_008,64,2,9.5,187,1
2022-01-14,PROP_009,43,1,9.9,137,1
2022-01-14,PROP_010,39,1,9.8,136,0
2022-01-14,PROP_011,102,4,7.8,309,0
2022-01-14,PROP_012,54,2,8.8,168,1
2022-01-14,PROP_013,116,4,6.2,380,0
2022-01-14,PROP_014,28,1,9.6,85,0
2022-01-14,PROP_015,91,3,8.3,305,0
2022-01-14,PROP_016,29,1,8,109,0
2022-01-14,PROP_017,75,2,8,206,1
2022-01-14,PROP_018,105,4,8.3,337,1
2022-01-14,PROP_019,80,3,9.8,257,0
2022-01-14,PROP_020,71,2,7.3,225,1
2022-01-14,PROP_021,55,2,9.1,178,0
2022-01-14,PROP_022,45,1,6.3,133,0
2022-01-14,PROP_023,104,4,8.3,331,0
2022-01-14,PROP_024,47,2,7.2,168,0
2022-01-14,PROP_025,32,1,6.6,116,0
2022-01-14,PROP_026,52,2,6.2,164,0
2022-01-14,PROP_027,100,3,7.9,295,0
2022-01-14,PROP_028,29,1,7.6,96,0
2022-01-14,PROP_029,113,4,7.2,328,0
2022-01-14,PROP_030,29,1,10,93,0
2022-01-14,PROP_031,117,4,9.5,362,0
2022-01-14,PROP_032,119,4,7,364,1
2022-01-14,PROP_033,26,1,6.5,92,0
2022-01-14,PROP_034,70,2,8.5,211,1
2022-01-14,PROP_035,65,2,6.6,217,0
2022-01-14,PROP_036,21,1,6.8,75,1
2022-01-14,PROP_037,68,2,7.6,249,0
2022-01-14,PROP_038,53,2,9.1,167,1
2022-01-14,PROP_039,103,4,6.1,344,0
2022-01-14,PROP_040,96,3,9.3,298,1
2022-01-14,PROP_041,113,4,6.7,343,1
2022-01-14,PROP_042,85,3,9.8,263,1
2022-01-14,PROP_043,95,3,9.4,271,0
2022-01-14,PROP_044,30,1,7.5,94,0
2022-01-14,PROP_045,33,1,6.4,116,0
2022-01-14,PROP_046,56,2,8.7,158,1
2022-01-14,PROP_047,45,1,8.3,151,0
2022-01-14,PROP_048,110,4,6.5,326,0
2022-01-14,PROP_049,20,1,8.8,64,1
2022-01-14,PROP_050,89,3,9.3,276,0
2022-01-15,PROP_001,47,2,8,143,1
2022-01-15,PROP_002,22,1,7.6,78,0
2022-01-15,PROP_003,115,4,7.9,350,0
2022-01-15,PROP_004,72,2,7.7,223,0
2022-01-15,PROP_005,26,1,9.2,91,0
2022-01-15,PROP_006,101,4,9.1,288,0
2022-01-15,PROP_007,117,4,6.6,391,0
2022-01-15,PROP_008,64,2,9.5,209,1
2022-01-15,PROP_009,43,1,9.9,143,0
2022-01-15,PROP_010,39,1,9.8,140,1
2022-01-15,PROP_011,102,4,7.8,333,0
2022-01-15,PROP_012,54,2,8.8,162,0
2022-01-15,PROP_013,116,4,6.2,355,1
2022-01-15,PROP_014,28,1,9.6,82,0
2022-01-15,PROP_015,91,3,8.3,301,0
2022-01-15,PROP_016,29,1,8,102,0
2022-01-15,PROP_017,75,2,8,241,0
2022-01-15,PROP_018,105,4,8.3,369,0
2022-01-15,PROP_019,80,3,9.8,272,0
2022-01-15,PROP_020,71,2,7.3,209,0
2022-01-15,PROP_021,55,2,9.1,171,1
2022-01-15,PROP_022,45,1,6.3,140,0
2022-01-15,PROP_023,104,4,8.3,344,0
2022-01-15,PROP_024,47,2,7.2,154,1
2022-01-15,PROP_025,32,1,6.6,103,1
2022-01-15,PROP_026,52,2,6.2,183,0
2022-01-15,PROP_027,100,3,7.9,300,0
2022-01-15,PROP_028,29,1,7.6,102,0
2022-01-15,PROP_029,113,4,7.2,354,0
2022-01-15,PROP_030,29,1,10,89,1
2022-01-15,PROP_031,117,4,9.5,378,0
2022-01-15,PROP_032,119,4,7,372,1
2022-01-15,PROP_033,26,1,6.5,98,0
2022-01-15,PROP_034,70,2,8.5,229,1
2022-01-15,PROP_035,65,2,6.6,187,0
2022-01-15,PROP_036,21,1,6.8,79,0
2022-01-15,PROP_037,68,2,7.6,233,1
2022-01-15,PROP_038,53,2,9.1,157,1
2022-01-15,PROP_039,103,4,6.1,311,0
2022-01-15,PROP_040,96,3,9.3,322,0
2022-01-15,PROP_041,113,4,6.7,324,0
2022-01-15,PROP_042,85,3,9.8,301,0
2022-01-15,PROP_043,95,3,9.4,320,0
2022-01-15,PROP_044,30,1,7.5,86,1
2022-01-15,PROP_045,33,1,6.4,120,0
2022-01-15,PROP_046,56,2,8.7,185,0
2022-01-15,PROP_047,45,1,8.3,155,0
2022-01-15,PROP_048,110,4,6.5,336,0
2022-01-15,PROP_049,20,1,8.8,63,0
2022-01-15,PROP_050,89,3,9.3,259,1
2022-01-16,PROP_001,47,2,8,141,0
2022-01-16,PROP_002,22,1,7.6,62,0
2022-01-16,PROP_003,115,4,7.9,270,0
2022-01-16,PROP_004,72,2,7.7,201,0
2022-01-16,PROP_005,26,1,9.2,85,0
2022-01-16,PROP_006,101,4,9.1,244,1
2022-01-16,PROP_007,117,4,6.6,285,0
2022-01-16,PROP_008,64,2,9.5,156,1
2022-01-16,PROP_009,43,1,9.9,118,1
2022-01-16,PROP_010,39,1,9.8,120,1
2022-01-16,PROP_011,102,4,7.8,272,0
2022-01-16,PROP_012,54,2,8.8,129,0
2022-01-16,PROP_013,116,4,6.2,317,0
2022-01-16,PROP_014,28,1,9.6,64,0
2022-01-16,PROP_015,91,3,8.3,254,0
2022-01-16,PROP_016,29,1,8,83,0
2022-01-16,PROP_017,75,2,8,188,1
2022-01-16,PROP_018,105,4,8.3,309,0
2022-01-16,PROP_019,80,3,9.8,222,0
2022-01-16,PROP_020,71,2,7.3,193,0
2022-01-16,PROP_021,55,2,9.1,128,0
2022-01-16,PROP_022,45,1,6.3,119,1
2022-01-16,PROP_023,104,4,8.3,281,0
2022-01-16,PROP_024,47,2,7.2,140,0
2022-01-16,PROP_025,32,1,6.6,94,1
2022-01-16,PROP_026,52,2,6.2,135,0
2022-01-16,PROP_027,100,3,7.9,270,0
2022-01-16,PROP_028,29,1,7.6,80,0
2022-01-16,PROP_029,113,4,7.2,290,0
2022-01-16,PROP_030,29,1,10,80,0
2022-01-16,PROP_031,117,4,9.5,318,0
2022-01-16,PROP_032,119,4,7,290,0
2022-01-16,PROP_033,26,1,6.5,73,0
2022-01-16,PROP_034,70,2,8.5,185,1
2022-01-16,PROP_035,65,2,6.6,177,0
2022-01-16,PROP_036,21,1,6.8,62,1
2022-01-16,PROP_037,68,2,7.6,194,0
2022-01-16,PROP_038,53,2,9.1,152,0
2022-01-16,PROP_039,103,4,6.1,298,0
2022-01-16,PROP_040,96,3,9.3,242,1
2022-01-16,PROP_041,113,4,6.7,281,0
2022-01-16,PROP_042,85,3,9.8,249,0
2022-01-16,PROP_043,95,3,9.4,226,0
2022-01-16,PROP_044,30,1,7.5,71,0
2022-01-16,PROP_045,33,1,6.4,94,0
2022-01-16,PROP_046,56,2,8.7,154,0
2022-01-16,PROP_047,45,1,8.3,121,1
2022-01-16,PROP_048,110,4,6.5,280,0
2022-01-16,PROP_049,20,1,8.8,61,0
2022-01-16,PROP_050,89,3,9.3,220,0
2022-01-17,PROP_001,47,2,8,125,1
2022-01-17,PROP_002,22,1,7.6,69,0
2022-01-17,PROP_003,115,4,7.9,271,1
2022-01-17,PROP_004,72,2,7.7,179,0
2022-01-17,PROP_005,26,1,9.2,87,0
2022-01-17,PROP_006,101,4,9.1,276,0
2022-01-17,PROP_007,117,4,6.6,287,0
2022-01-17,PROP_008,64,2,9.5,160,0
2022-01-17,PROP_009,43,1,9.9,117,0
2022-01-17,PROP_010,39,1,9.8,117,0
2022-01-17,PROP_011,102,4,7.8,245,1
2022-01-17,PROP_012,54,2,8.8,130,1
2022-01-17,PROP_013,116,4,6.2,307,0
2022-01-17,PROP_014,28,1,9.6,71,1
2022-01-17,PROP_015,91,3,8.3,246,0
2022-01-17,PROP_016,29,1,8,88,1
2022-01-17,PROP_017,75,2,8,205,0
2022-01-17,PROP_018,105,4,8.3,253,1
2022-01-17,PROP_019,80,3,9.8,224,0
2022-01-17,PROP_020,71,2,7.3,198,1
2022-01-17,PROP_021,55,2,9.1,140,1
2022-01-17,PROP_022,45,1,6.3,119,1
2022-01-17,PROP_023,104,4,8.3,258,0
2022-01-17,PROP_024,47,2,7.2,134,0
2022-01-17,PROP_025,32,1,6.6,99,0
2022-01-17,PROP_026,52,2,6.2,142,1
2022-01-17,PROP_027,100,3,7.9,264,0
2022-01-17,PROP_028,29,1,7.6,72,0
2022-01-17,PROP_029,113,4,7.2,291,0
2022-01-17,PROP_030,29,1,10,79,0
2022-01-17,PROP_031,117,4,9.5,299,1
2022-01-17,PROP_032,119,4,7,297,0
2022-01-17,PROP_033,26,1,6.5,73,0
2022-01-17,PROP_034,70,2,8.5,186,0
2022-01-17,PROP_035,65,2,6.6,157,1
2022-01-17,PROP_036,21,1,6.8,60,1
2022-01-17,PROP_037,68,2,7.6,177,1
2022-01-17,PROP_038,53,2,9.1,137,1
2022-01-17,PROP_039,103,4,6.1,261,0
2022-01-17,PROP_040,96,3,9.3,257,1
2022-01-17,PROP_041,113,4,6.7,311,0
2022-01-17,PROP_042,85,3,9.8,248,0
2022-01-17,PROP_043,95,3,9.4,224,0
2022-01-17,PROP_044,30,1,7.5,73,1
2022-01-17,PROP_045,33,1,6.4,93,1
2022-01-17,PROP_046,56,2,8.7,153,1
2022-01-17,PROP_047,45,1,8.3,124,0
2022-01-17,PROP_048,110,4,6.5,261,0
2022-01-17,PROP_049,20,1,8.8,51,0
2022-01-17,PROP_050,89,3,9.3,219,1
2022-01-18,PROP_001,47,2,8,133,0
2022-01-18,PROP_002,22,1,7.6,68,0
2022-01-18,PROP_003,115,4,7.9,323,0
2022-01-18,PROP_004,72,2,7.7,176,0
2022-01-18,PROP_005,26,1,9.2,79,0
2022-01-18,PROP_006,101,4,9.1,292,0
2022-01-18,PROP_007,117,4,6.6,311,0
2022-01-18,PROP_008,64,2,9.5,154,1
2022-01-18,PROP_009,43,1,9.9,124,0
2022-01-18,PROP_010,39,1,9.8,121,1
2022-01-18,PROP_011,102,4,7.8,278,0
2022-01-18,PROP_012,54,2,8.8,151,0
2022-01-18,PROP_013,116,4,6.2,296,0
2022-01-18,PROP_014,28,1,9.6,70,0
2022-01-18,PROP_015,91,3,8.3,230,0
2022-01-18,PROP_016,29,1,8,89,0
2022-01-18,PROP_017,75,2,8,198,0
2022-01-18,PROP_018,105,4,8.3,288,0
2022-01-18,PROP_019,80,3,9.8,214,0
2022-01-18,PROP_020,71,2,7.3,195,0
2022-01-18,PROP_021,55,2,9.1,153,0
2022-01-18,PROP_022,45,1,6.3,109,0
2022-01-18,PROP_023,104,4,8.3,269,0
2022-01-18,PROP_024,47,2,7.2,131,0
2022-01-18,PROP_025,32,1,6.6,100,0
2022-01-18,PROP_026,52,2,6.2,129,0
2022-01-18,PROP_027,100,3,7.9,253,0
2022-01-18,PROP_028,29,1,7.6,79,0
2022-01-18,PROP_029,113,4,7.2,289,0
2022-01-18,PROP_030,29,1,10,74,1
2022-01-18,PROP_031,117,4,9.5,326,0
2022-01-18,PROP_032,119,4,7,310,1
2022-01-18,PROP_033,26,1,6.5,87,0
2022-01-18,PROP_034,70,2,8.5,205,0
2022-01-18,PROP_035,65,2,6.6,164,0
2022-01-18,PROP_036,21,1,6.8,58,0
2022-01-18,PROP_037,68,2,7.6,183,0
2022-01-18,PROP_038,53,2,9.1,153,0
2022-01-18,PROP_039,103,4,6.1,300,0
2022-01-18,PROP_040,96,3,9.3,275,0
2022-01-18,PROP_041,113,4,6.7,324,0
2022-01-18,PROP_042,85,3,9.8,215,0
2022-01-18,PROP_043,95,3,9.4,265,0
2022-01-18,PROP_044,30,1,7.5,82,0
2022-01-18,PROP_045,33,1,6.4,100,0
2022-01-18,PROP_046,56,2,8.7,136,1
2022-01-18,PROP_047,45,1,8.3,116,0
2022-01-18,PROP_048,110,4,6.5,276,0
2022-01-18,PROP_049,20,1,8.8,55,0
2022-01-18,PROP_050,89,3,9.3,248,1
2022-01-19,PROP_001,47,2,8,120,0
2022-01-19,PROP_002,22,1,7.6,58,1
2022-01-19,PROP_003,115,4,7.9,300,0
2022-01-19,PROP_004,72,2,7.7,177,0
2022-01-19,PROP_005,26,1,9.2,85,1
2022-01-19,PROP_006,101,4,9.1,279,1
2022-01-19,PROP_007,117,4,6.6,304,0
2022-01-19,PROP_008,64,2,9.5,161,1
2022-01-19,PROP_009,43,1,9.9,123,1
2022-01-19,PROP_010,39,1,9.8,122,0
2022-01-19,PROP_011,102,4,7.8,232,0
2022-01-19,PROP_012,54,2,8.8,137,0
2022-01-19,PROP_013,116,4,6.2,334,0
2022-01-19,PROP_014,28,1,9.6,67,1
2022-01-19,PROP_015,91,3,8.3,212,1
2022-01-19,PROP_016,29,1,8,76,0
2022-01-19,PROP_017,75,2,8,207,0
2022-01-19,PROP_018,105,4,8.3,270,0
2022-01-19,PROP_019,80,3,9.8,218,1
2022-01-19,PROP_020,71,2,7.3,192,0
2022-01-19,PROP_021,55,2,9.1,133,1
2022-01-19,PROP_022,45,1,6.3,111,1
2022-01-19,PROP_023,104,4,8.3,272,0
2022-01-19,PROP_024,47,2,7.2,124,0
2022-01-19,PROP_025,32,1,6.6,87,1
2022-01-19,PROP_026,52,2,6.2,139,1
2022-01-19,PROP_027,100,3,7.9,240,0
2022-01-19,PROP_028,29,1,7.6,74,1
2022-01-19,PROP_029,113,4,7.2,326,0
2022-01-19,PROP_030,29,1,10,83,0
2022-01-19,PROP_031,117,4,9.5,327,0
2022-01-19,PROP_032,119,4,7,283,0
2022-01-19,PROP_033,26,1,6.5,75,0
2022-01-19,PROP_034,70,2,8.5,209,0
2022-01-19,PROP_035,65,2,6.6,157,0
2022-01-19,PROP_036,21,1,6.8,65,0
2022-01-19,PROP_037,68,2,7.6,182,1
2022-01-19,PROP_038,53,2,9.1,153,0
2022-01-19,PROP_039,103,4,6.1,287,0
2022-01-19,PROP_040,96,3,9.3,259,0
2022-01-19,PROP_041,113,4,6.7,287,0
2022-01-19,PROP_042,85,3,9.8,216,1
2022-01-19,PROP_043,95,3,9.4,230,0
2022-01-19,PROP_044,30,1,7.5,78,0
2022-01-19,PROP_045,33,1,6.4,91,0
2022-01-19,PROP_046,56,2,8.7,150,0
2022-01-19,PROP_047,45,1,8.3,116,0
2022-01-19,PROP_048,110,4,6.5,274,1
2022-01-19,PROP_049,20,1,8.8,60,0
2022-01-19,PROP_050,89,3,9.3,216,0
2022-01-20,PROP_001,47,2,8,130,0
2022-01-20,PROP_002,22,1,7.6,67,1
2022-01-20,PROP_003,115,4,7.9,292,1
2022-01-20,PROP_004,72,2,7.7,175,1
2022-01-20,PROP_005,26,1,9.2,76,0
2022-01-20,PROP_006,101,4,9.1,255,1
2022-01-20,PROP_007,117,4,6.6,308,1
2022-01-20,PROP_008,64,2,9.5,179,0
2022-01-20,PROP_009,43,1,9.9,124,1
2022-01-20,PROP_010,39,1,9.8,105,1
2022-01-20,PROP_011,102,4,7.8,260,0
2022-01-20,PROP_012,54,2,8.8,131,0
2022-01-20,PROP_013,116,4,6.2,294,0
2022-01-20,PROP_014,28,1,9.6,77,1
2022-01-20,PROP_015,91,3,8.3,236,0
2022-01-20,PROP_016,29,1,8,90,1
2022-01-20,PROP_017,75,2,8,192,1
2022-01-20,PROP_018,105,4,8.3,281,1
2022-01-20,PROP_019,80,3,9.8,216,0
2022-01-20,PROP_020,71,2,7.3,206,0
2022-01-20,PROP_021,55,2,9.1,136,1
2022-01-20,PROP_022,45,1,6.3,108,1
2022-01-20,PROP_023,104,4,8.3,242,0
2022-01-20,PROP_024,47,2,7.2,123,0
2022-01-20,PROP_025,32,1,6.6,104,0
2022-01-20,PROP_026,52,2,6.2,145,1
2022-01-20,PROP_027,100,3,7.9,268,0
2022-01-20,PROP_028,29,1,7.6,75,0
2022-01-20,PROP_029,113,4,7.2,312,0
2022-01-20,PROP_030,29,1,10,87,0
2022-01-20,PROP_031,117,4,9.5,320,0
2022-01-20,PROP_032,119,4,7,286,1
2022-01-20,PROP_033,26,1,6.5,83,0
2022-01-20,PROP_034,70,2,8.5,185,0
2022-01-20,PROP_035,65,2,6.6,153,0
2022-01-20,PROP_036,21,1,6.8,68,0
2022-01-20,PROP_037,68,2,7.6,176,1
2022-01-20,PROP_038,53,2,9.1,153,0
2022-01-20,PROP_039,103,4,6.1,250,1
2022-01-20,PROP_040,96,3,9.3,230,0
2022-01-20,PROP_041,113,4,6.7,275,1
2022-01-20,PROP_042,85,3,9.8,207,1
2022-01-20,PROP_043,95,3,9.4,252,0
2022-01-20,PROP_044,30,1,7.5,73,1
2022-01-20,PROP_045,33,1,6.4,102,0
2022-01-20,PROP_046,56,2,8.7,129,1
2022-01-20,PROP_047,45,1,8.3,127,0
2022-01-20,PROP_048,110,4,6.5,263,1
2022-01-20,PROP_049,20,1,8.8,61,0
2022-01-20,PROP_050,89,3,9.3,235,0
2022-01-21,PROP_001,47,2,8,160,0
2022-01-21,PROP_002,22,1,7.6,70,1
2022-01-21,PROP_003,115,4,7.9,390,0
2022-01-21,PROP_004,72,2,7.7,213,1
2022-01-21,PROP_005,26,1,9.2,97,0
2022-01-21,PROP_006,101,4,9.1,311,1
2022-01-21,PROP_007,117,4,6.6,382,0
2022-01-21,PROP_008,64,2,9.5,220,0
2022-01-21,PROP_009,43,1,9.9,148,1
2022-01-21,PROP_010,39,1,9.8,128,1
2022-01-21,PROP_011,102,4,7.8,305,0
2022-01-21,PROP_012,54,2,8.8,174,0
2022-01-21,PROP_013,116,4,6.2,345,0
2022-01-21,PROP_014,28,1,9.6,93,1
2022-01-21,PROP_015,91,3,8.3,269,0
2022-01-21,PROP_016,29,1,8,108,0
2022-01-21,PROP_017,75,2,8,223,0
2022-01-21,PROP_018,105,4,8.3,313,1
2022-01-21,PROP_019,80,3,9.8,251,0
2022-01-21,PROP_020,71,2,7.3,221,0
2022-01-21,PROP_021,55,2,9.1,174,0
2022-01-21,PROP_022,45,1,6.3,124,1
2022-01-21,PROP_023,104,4,8.3,314,0
2022-01-21,PROP_024,47,2,7.2,167,0
2022-01-21,PROP_025,32,1,6.6,123,0
2022-01-21,PROP_026,52,2,6.2,162,0
2022-01-21,PROP_027,100,3,7.9,309,1
2022-01-21,PROP_028,29,1,7.6,101,0
2022-01-21,PROP_029,113,4,7.2,341,0
2022-01-21,PROP_030,29,1,10,95,0
2022-01-21,PROP_031,117,4,9.5,368,1
2022-01-21,PROP_032,119,4,7,349,0
2022-01-21,PROP_033,26,1,6.5,104,0
2022-01-21,PROP_034,70,2,8.5,209,1
2022-01-21,PROP_035,65,2,6.6,209,0
2022-01-21,PROP_036,21,1,6.8,70,0
2022-01-21,PROP_037,68,2,7.6,206,0
2022-01-21,PROP_038,53,2,9.1,167,1
2022-01-21,PROP_039,103,4,6.1,353,0
2022-01-21,PROP_040,96,3,9.3,306,0
2022-01-21,PROP_041,113,4,6.7,365,0
2022-01-21,PROP_042,85,3,9.8,297,0
2022-01-21,PROP_043,95,3,9.4,269,1
2022-01-21,PROP_044,30,1,7.5,88,0
2022-01-21,PROP_045,33,1,6.4,112,0
2022-01-21,PROP_046,56,2,8.7,160,1
2022-01-21,PROP_047,45,1,8.3,131,0
2022-01-21,PROP_048,110,4,6.5,331,0
2022-01-21,PROP_049,20,1,8.8,63,1
2022-01-21,PROP_050,89,3,9.3,303,0
2022-01-22,PROP_001,47,2,8,157,0
2022-01-22,PROP_002,22,1,7.6,80,0
2022-01-22,PROP_003,115,4,7.9,350,0
2022-01-22,PROP_004,72,2,7.7,212,0
2022-01-22,PROP_005,26,1,9.2,88,1
2022-01-22,PROP_006,101,4,9.1,307,0
2022-01-22,PROP_007,117,4,6.6,380,0
2022-01-22,PROP_008,64,2,9.5,211,0
2022-01-22,PROP_009,43,1,9.9,160,0
2022-01-22,PROP_010,39,1,9.8,149,0
2022-01-22,PROP_011,102,4,7.8,320,1
2022-01-22,PROP_012,54,2,8.8,157,0
2022-01-22,PROP_013,116,4,6.2,333,1
2022-01-22,PROP_014,28,1,9.6,84,1
2022-01-22,PROP_015,91,3,8.3,284,0
2022-01-22,PROP_016,29,1,8,101,0
2022-01-22,PROP_017,75,2,8,226,1
2022-01-22,PROP_018,105,4,8.3,351,1
2022-01-22,PROP_019,80,3,9.8,244,0
2022-01-22,PROP_020,71,2,7.3,233,0
2022-01-22,PROP_021,55,2,9.1,174,1
2022-01-22,PROP_022,45,1,6.3,146,0
2022-01-22,PROP_023,104,4,8.3,335,0
2022-01-22,PROP_024,47,2,7.2,156,0
2022-01-22,PROP_025,32,1,6.6,106,1
2022-01-22,PROP_026,52,2,6.2,156,0
2022-01-22,PROP_027,100,3,7.9,283,0
2022-01-22,PROP_028,29,1,7.6,89,1
2022-01-22,PROP_029,113,4,7.2,368,0
2022-01-22,PROP_030,29,1,10,93,0
2022-01-22,PROP_031,117,4,9.5,330,0
2022-01-22,PROP_032,119,4,7,370,1
2022-01-22,PROP_033,26,1,6.5,99,1
2022-01-22,PROP_034,70,2,8.5,235,0
2022-01-22,PROP_035,65,2,6.6,214,0
2022-01-22,PROP_036,21,1,6.8,78,0
2022-01-22,PROP_037,68,2,7.6,205,1
2022-01-22,PROP_038,53,2,9.1,176,1
2022-01-22,PROP_039,103,4,6.1,356,0
2022-01-22,PROP_040,96,3,9.3,291,0
2022-01-22,PROP_041,113,4,6.7,358,0
2022-01-22,PROP_042,85,3,9.8,266,1
2022-01-22,PROP_043,95,3,9.4,268,1
2022-01-22,PROP_044,30,1,7.5,100,0
2022-01-22,PROP_045,33,1,6.4,116,0
2022-01-22,PROP_046,56,2,8.7,166,1
2022-01-22,PROP_047,45,1,8.3,158,0
2022-01-22,PROP_048,110,4,6.5,359,1
2022-01-22,PROP_049,20,1,8.8,71,0
2022-01-22,PROP_050,89,3,9.3,296,0
2022-01-23,PROP_001,47,2,8,121,1
2022-01-23,PROP_002,22,1,7.6,61,1
2022-01-23,PROP_003,115,4,7.9,323,0
2022-01-23,PROP_004,72,2,7.7,188,0
2022-01-23,PROP_005,26,1,9.2,78,1
2022-01-23,PROP_006,101,4,9.1,244,1
2022-01-23,PROP_007,117,4,6.6,319,0
2022-01-23,PROP_008,64,2,9.5,179,0
2022-01-23,PROP_009,43,1,9.9,117,1
2022-01-23,PROP_010,39,1,9.8,124,0
2022-01-23,PROP_011,102,4,7.8,277,0
2022-01-23,PROP_012,54,2,8.8,144,0
2022-01-23,PROP_013,116,4,6.2,322,0
2022-01-23,PROP_014,28,1,9.6,67,0
2022-01-23,PROP_015,91,3,8.3,254,0
2022-01-23,PROP_016,29,1,8,80,0
2022-01-23,PROP_017,75,2,8,171,0
2022-01-23,PROP_018,105,4,8.3,254,1
2022-01-23,PROP_019,80,3,9.8,196,1
2022-01-23,PROP_020,71,2,7.3,199,0
2022-01-23,PROP_021,55,2,9.1,135,1
2022-01-23,PROP_022,45,1,6.3,117,0
2022-01-23,PROP_023,104,4,8.3,282,0
2022-01-23,PROP_024,47,2,7.2,125,0
